447	3.4426240E-01	3.2883680E-02	1.7816998E+00
448	3.4180880E-01	3.4521120E-02	1.7791982E+00
449	3.3909410E-01	3.6225710E-02	1.7758671E+00
450	3.3620000E-01	3.8000000E-02	1.7721100E+00
451	3.3319770E-01	3.9846670E-02	1.7682589E+00
452	3.3004110E-01	4.1768000E-02	1.7640390E+00
453	3.2663570E-01	4.3766000E-02	1.7589438E+00
454	3.2288680E-01	4.5842670E-02	1.7524663E+00
455	3.1870000E-01	4.8000000E-02	1.7441000E+00
456	3.1402510E-01	5.0243680E-02	1.7335595E+00
457	3.0888400E-01	5.2573040E-02	1.7208581E+00
458	3.0329040E-01	5.4980560E-02	1.7059369E+00
459	2.9725790E-01	5.7458720E-02	1.6887372E+00
460	2.9080000E-01	6.0000000E-02	1.6692000E+00
461	2.8397010E-01	6.2601970E-02	1.6475287E+00
462	2.7672140E-01	6.5277520E-02	1.6234127E+00
463	2.6891780E-01	6.8042080E-02	1.5960223E+00
464	2.6042270E-01	7.0911090E-02	1.5645280E+00
465	2.5110000E-01	7.3900000E-02	1.5281000E+00
466	2.4084750E-01	7.7016000E-02	1.4861114E+00
467	2.2985120E-01	8.0266400E-02	1.4395215E+00
468	2.1840720E-01	8.3666800E-02	1.3898799E+00
469	2.0681150E-01	8.7232800E-02	1.3387362E+00
470	1.9536000E-01	9.0980000E-02	1.2876400E+00
471	1.8421360E-01	9.4917550E-02	1.2374223E+00
472	1.7332730E-01	9.9045840E-02	1.1878243E+00
473	1.6268810E-01	1.0336740E-01	1.1387611E+00
474	1.5228330E-01	1.0788460E-01	1.0901480E+00
475	1.4210000E-01	1.1260000E-01	1.0419000E+00
476	1.3217860E-01	1.1753200E-01	9.9419760E-01
477	1.2256960E-01	1.2267440E-01	9.4734730E-01
478	1.1327520E-01	1.2799280E-01	9.0145310E-01
479	1.0429790E-01	1.3345280E-01	8.5661930E-01
480	9.5640000E-02	1.3902000E-01	8.1295010E-01
481	8.7299550E-02	1.4467640E-01	7.7051730E-01
482	7.9308040E-02	1.5046930E-01	7.2944480E-01
483	7.1717760E-02	1.5646190E-01	6.8991360E-01
484	6.4580990E-02	1.6271770E-01	6.5210490E-01
485	5.7950010E-02	1.6930000E-01	6.1620000E-01
486	5.1862110E-02	1.7624310E-01	5.8232860E-01
487	4.6281520E-02	1.8355810E-01	5.5041620E-01
488	4.1150880E-02	1.9127350E-01	5.2033760E-01
489	3.6412830E-02	1.9941800E-01	4.9196730E-01
490	3.2010000E-02	2.0802000E-01	4.6518000E-01
491	2.7917200E-02	2.1711990E-01	4.3992460E-01
492	2.4144400E-02	2.2673450E-01	4.1618360E-01
493	2.0687000E-02	2.3685710E-01	3.9388220E-01
494	1.7540400E-02	2.4748120E-01	3.7294590E-01
495	1.4700000E-02	2.5860000E-01	3.5330000E-01
496	1.2161790E-02	2.7018490E-01	3.3485780E-01
497	9.9199600E-03	2.8229390E-01	3.1755210E-01
498	7.9672400E-03	2.9505050E-01	3.0133750E-01
499	6.2963460E-03	3.0857800E-01	2.8616860E-01
500	4.9000000E-03	3.2300000E-01	2.7200000E-01
501	3.7771730E-03	3.3840210E-01	2.5881710E-01
502	2.9453200E-03	3.5468580E-01	2.4648380E-01
503	2.4248800E-03	3.7169860E-01	2.3477180E-01
504	2.2362930E-03	3.8928750E-01	2.2345330E-01
505	2.4000000E-03	4.0730000E-01	2.1230000E-01
506	2.9255200E-03	4.2562990E-01	2.0116920E-01
507	3.8365600E-03	4.4430960E-01	1.9011960E-01
508	5.1748400E-03	4.6339440E-01	1.7922540E-01
509	6.9820800E-03	4.8293950E-01	1.6856080E-01
510	9.3000000E-03	5.0300000E-01	1.5820000E-01
511	1.2149490E-02	5.2356930E-01	1.4813830E-01
512	1.5535880E-02	5.4451200E-01	1.3837580E-01
513	1.9477520E-02	5.6569000E-01	1.2899420E-01
514	2.3992770E-02	5.8696530E-01	1.2007510E-01
515	2.9100000E-02	6.0820000E-01	1.1170000E-01
516	3.4814850E-02	6.2934560E-01	1.0390480E-01
517	4.1120160E-02	6.5030680E-01	9.6667480E-02
518	4.7985040E-02	6.7087520E-01	8.9982720E-02
519	5.5378610E-02	6.9084240E-01	8.3845310E-02
520	6.3270000E-02	7.1000000E-01	7.8249990E-02
521	7.1635010E-02	7.2818520E-01	7.3208990E-02
522	8.0462240E-02	7.4546360E-01	6.8678160E-02
523	8.9739960E-02	7.6196940E-01	6.4567840E-02
524	9.9456450E-02	7.7783680E-01	6.0788350E-02
525	1.0960000E-01	7.9320000E-01	5.7250010E-02
526	1.2016740E-01	8.0811040E-01	5.3904350E-02
527	1.3111450E-01	8.2249620E-01	5.0746640E-02
528	1.4236790E-01	8.3630680E-01	4.7752760E-02
529	1.5385420E-01	8.4949160E-01	4.4898590E-02
530	1.6550000E-01	8.6200000E-01	4.2160000E-02
531	1.7725710E-01	8.7381080E-01	3.9507280E-02
532	1.8914000E-01	8.8496240E-01	3.6935640E-02
533	2.0116940E-01	8.9549360E-01	3.4458360E-02
534	2.1336580E-01	9.0544320E-01	3.2088720E-02
535	2.2574990E-01	9.1485010E-01	2.9840000E-02
536	2.3832090E-01	9.2373480E-01	2.7711810E-02
537	2.5106680E-01	9.3209240E-01	2.5694440E-02
538	2.6399220E-01	9.3992260E-01	2.3787160E-02
539	2.7710170E-01	9.4722520E-01	2.1989250E-02
540	2.9040000E-01	9.5400000E-01	2.0300000E-02
541	3.0389120E-01	9.6025610E-01	1.8718050E-02
542	3.1757260E-01	9.6600740E-01	1.7240360E-02
543	3.3143840E-01	9.7126060E-01	1.5863640E-02
544	3.4548280E-01	9.7602250E-01	1.4584610E-02
545	3.5970000E-01	9.8030000E-01	1.3400000E-02
546	3.7408390E-01	9.8409240E-01	1.2307230E-02
547	3.8863960E-01	9.8741820E-01	1.1301880E-02
548	4.0337840E-01	9.9031280E-01	1.0377920E-02
549	4.1831150E-01	9.9281160E-01	9.5293060E-03
550	4.3344990E-01	9.9495010E-01	8.7499990E-03
551	4.4879530E-01	9.9671080E-01	8.0352000E-03
552	4.6433600E-01	9.9809830E-01	7.3816000E-03
553	4.8006400E-01	9.9911200E-01	6.7854000E-03
554	4.9597130E-01	9.9974820E-01	6.2428000E-03
555	5.1205010E-01	1.0000000E+00	5.7499990E-03
556	5.2829590E-01	9.9985670E-01	5.3036000E-03
557	5.4469160E-01	9.9930460E-01	4.8998000E-03
558	5.6120940E-01	9.9832550E-01	4.5342000E-03
559	5.7782150E-01	9.9689870E-01	4.2024000E-03
560	5.9450000E-01	9.9500000E-01	3.9000000E-03
561	6.1122090E-01	9.9260050E-01	3.6232000E-03
562	6.2797580E-01	9.8974260E-01	3.3706000E-03
563	6.4476020E-01	9.8644440E-01	3.1414000E-03
564	6.6156970E-01	9.8272410E-01	2.9348000E-03
565	6.7840000E-01	9.7860000E-01	2.7499990E-03
566	6.9523920E-01	9.7408370E-01	2.5852000E-03
567	7.1205860E-01	9.6917120E-01	2.4386000E-03
568	7.2882840E-01	9.6385680E-01	2.3094000E-03
569	7.4551880E-01	9.5813490E-01	2.1968000E-03
570	7.6210000E-01	9.5200000E-01	2.1000000E-03
571	7.7854320E-01	9.4545040E-01	2.0177330E-03
572	7.9482560E-01	9.3849920E-01	1.9482000E-03
573	8.1092640E-01	9.3116280E-01	1.8898000E-03
574	8.2682480E-01	9.2345760E-01	1.8409330E-03
575	8.4250000E-01	9.1540000E-01	1.8000000E-03
576	8.5793250E-01	9.0700640E-01	1.7662670E-03
577	8.7308160E-01	8.9827720E-01	1.7378000E-03
578	8.8789440E-01	8.8920480E-01	1.7112000E-03
579	9.0231810E-01	8.7978160E-01	1.6830670E-03
580	9.1630000E-01	8.7000000E-01	1.6500010E-03
581	9.2979950E-01	8.5986130E-01	1.6101330E-03
582	9.4279840E-01	8.4939200E-01	1.5644000E-03
583	9.5527760E-01	8.3862200E-01	1.5136000E-03
584	9.6721790E-01	8.2758130E-01	1.4585330E-03
585	9.7860000E-01	8.1630000E-01	1.4000000E-03
586	9.8938560E-01	8.0479470E-01	1.3366670E-03
587	9.9954880E-01	7.9308200E-01	1.2700000E-03
588	1.0090892E+00	7.8119200E-01	1.2050000E-03
589	1.0180064E+00	7.6915470E-01	1.1466670E-03
590	1.0263000E+00	7.5700000E-01	1.1000000E-03
591	1.0339827E+00	7.4475410E-01	1.0688000E-03
592	1.0409860E+00	7.3242240E-01	1.0494000E-03
593	1.0471880E+00	7.2000360E-01	1.0356000E-03
594	1.0524667E+00	7.0749650E-01	1.0212000E-03
595	1.0567000E+00	6.9490000E-01	1.0000000E-03
596	1.0597944E+00	6.8221920E-01	9.6864000E-04
597	1.0617992E+00	6.6947160E-01	9.2992000E-04
598	1.0628068E+00	6.5667440E-01	8.8688000E-04
599	1.0629096E+00	6.4384480E-01	8.4256000E-04
600	1.0622000E+00	6.3100000E-01	8.0000000E-04
601	1.0607352E+00	6.1815550E-01	7.6096000E-04
602	1.0584436E+00	6.0531440E-01	7.2368000E-04
603	1.0552244E+00	5.9247560E-01	6.8592000E-04
604	1.0509768E+00	5.7963790E-01	6.4544000E-04
605	1.0456000E+00	5.6680000E-01	6.0000000E-04
606	1.0390369E+00	5.5396110E-01	5.4786670E-04
607	1.0313608E+00	5.4113720E-01	4.9160000E-04
608	1.0226662E+00	5.2835280E-01	4.3540000E-04
609	1.0130477E+00	5.1563230E-01	3.8346670E-04
610	1.0026000E+00	5.0300000E-01	3.4000000E-04
611	9.9136750E-01	4.9046880E-01	3.0725330E-04
612	9.7933140E-01	4.7803040E-01	2.8316000E-04
613	9.6649160E-01	4.6567760E-01	2.6544000E-04
614	9.5284790E-01	4.5340320E-01	2.5181330E-04
615	9.3840000E-01	4.4120000E-01	2.4000000E-04
616	9.2319400E-01	4.2908000E-01	2.2954670E-04
617	9.0724400E-01	4.1703600E-01	2.2064000E-04
618	8.9050200E-01	4.0503200E-01	2.1196000E-04
619	8.7292000E-01	3.9303200E-01	2.0218670E-04
620	8.5444990E-01	3.8100000E-01	1.9000000E-04
621	8.3508400E-01	3.6891840E-01	1.7421330E-04
622	8.1494600E-01	3.5682720E-01	1.5564000E-04
623	7.9418600E-01	3.4477680E-01	1.3596000E-04
624	7.7295400E-01	3.3281760E-01	1.1685330E-04
625	7.5140000E-01	3.2100000E-01	1.0000000E-04
626	7.2958360E-01	3.0933810E-01	8.6133330E-05
627	7.0758880E-01	2.9785040E-01	7.4600000E-05
628	6.8560220E-01	2.8659360E-01	6.5000000E-05
629	6.6381040E-01	2.7562450E-01	5.6933330E-05
630	6.4240000E-01	2.6500000E-01	4.9999990E-05
631	6.2151490E-01	2.5476320E-01	4.4160000E-05
632	6.0111380E-01	2.4488960E-01	3.9480000E-05
633	5.8110520E-01	2.3533440E-01	3.5720000E-05
634	5.6139770E-01	2.2605280E-01	3.2640000E-05
635	5.4190000E-01	2.1700000E-01	3.0000000E-05
636	5.2259950E-01	2.0816160E-01	2.7653330E-05
637	5.0354640E-01	1.9954880E-01	2.5560000E-05
638	4.8474360E-01	1.9115520E-01	2.3640000E-05
639	4.6619390E-01	1.8297440E-01	2.1813330E-05
640	4.4790000E-01	1.7500000E-01	2.0000000E-05
641	4.2986130E-01	1.6722350E-01	1.8133330E-05
642	4.1209800E-01	1.5964640E-01	1.6200000E-05
643	3.9464400E-01	1.5227760E-01	1.4200000E-05
644	3.7753330E-01	1.4512590E-01	1.2133330E-05
645	3.6080000E-01	1.3820000E-01	1.0000000E-05
646	3.4445630E-01	1.3150030E-01	7.7333330E-06
647	3.2851680E-01	1.2502480E-01	5.4000000E-06
648	3.1301920E-01	1.1877920E-01	3.2000000E-06
649	2.9800110E-01	1.1276910E-01	1.3333330E-06
650	2.8350000E-01	1.0700000E-01	0.0000000E+00
651	2.6954480E-01	1.0147620E-01	0.0000000E+00
652	2.5611840E-01	9.6188640E-02	0.0000000E+00
653	2.4318960E-01	9.1122960E-02	0.0000000E+00
654	2.3072720E-01	8.6264850E-02	0.0000000E+00
655	2.1870000E-01	8.1600000E-02	0.0000000E+00
656	2.0709710E-01	7.7120640E-02	0.0000000E+00
657	1.9592320E-01	7.2825520E-02	0.0000000E+00
658	1.8517080E-01	6.8710080E-02	0.0000000E+00
659	1.7483230E-01	6.4769760E-02	0.0000000E+00
660	1.6490000E-01	6.1000000E-02	0.0000000E+00
661	1.5536670E-01	5.7396210E-02	0.0000000E+00
662	1.4623000E-01	5.3955040E-02	0.0000000E+00
663	1.3749000E-01	5.0673760E-02	0.0000000E+00
664	1.2914670E-01	4.7549650E-02	0.0000000E+00
665	1.2120000E-01	4.4580000E-02	0.0000000E+00
666	1.1363970E-01	4.1758720E-02	0.0000000E+00
667	1.0646500E-01	3.9084960E-02	0.0000000E+00
668	9.9690440E-02	3.6563840E-02	0.0000000E+00
669	9.3330610E-02	3.4200480E-02	0.0000000E+00
670	8.7400000E-02	3.2000000E-02	0.0000000E+00
671	8.1900960E-02	2.9962610E-02	0.0000000E+00
672	7.6804280E-02	2.8076640E-02	0.0000000E+00
673	7.2077120E-02	2.6329360E-02	0.0000000E+00
674	6.7686640E-02	2.4708050E-02	0.0000000E+00
675	6.3600000E-02	2.3200000E-02	0.0000000E+00
676	5.9806850E-02	2.1800770E-02	0.0000000E+00
677	5.6282160E-02	2.0501120E-02	0.0000000E+00
678	5.2971040E-02	1.9281080E-02	0.0000000E+00
679	4.9818610E-02	1.8120690E-02	0.0000000E+00
680	4.6770000E-02	1.7000000E-02	0.0000000E+00
681	4.3784050E-02	1.5903790E-02	0.0000000E+00
682	4.0875360E-02	1.4837180E-02	0.0000000E+00
683	3.8072640E-02	1.3810680E-02	0.0000000E+00
684	3.5404610E-02	1.2834780E-02	0.0000000E+00
685	3.2900000E-02	1.1920000E-02	0.0000000E+00
686	3.0564190E-02	1.1068310E-02	0.0000000E+00
687	2.8380560E-02	1.0273390E-02	0.0000000E+00
688	2.6344840E-02	9.5333110E-03	0.0000000E+00
689	2.4452750E-02	8.8461570E-03	0.0000000E+00
690	2.2700000E-02	8.2100000E-03	0.0000000E+00
691	2.1084290E-02	7.6237810E-03	0.0000000E+00
692	1.9599880E-02	7.0854240E-03	0.0000000E+00
693	1.8237320E-02	6.5914760E-03	0.0000000E+00
694	1.6987170E-02	6.1384850E-03	0.0000000E+00
695	1.5840000E-02	5.7230000E-03	0.0000000E+00
696	1.4790640E-02	5.3430590E-03	0.0000000E+00
697	1.3831320E-02	4.9957960E-03	0.0000000E+00
698	1.2948680E-02	4.6764040E-03	0.0000000E+00
699	1.2129200E-02	4.3800750E-03	0.0000000E+00
700	1.1359160E-02	4.1020000E-03	0.0000000E+00
701	1.0629350E-02	3.8384530E-03	0.0000000E+00
702	9.9388460E-03	3.5890990E-03	0.0000000E+00
703	9.2884220E-03	3.3542190E-03	0.0000000E+00
704	8.6788540E-03	3.1340930E-03	0.0000000E+00
705	8.1109160E-03	2.9290000E-03	0.0000000E+00
706	7.5823880E-03	2.7381390E-03	0.0000000E+00
707	7.0887460E-03	2.5598760E-03	0.0000000E+00
708	6.6273130E-03	2.3932440E-03	0.0000000E+00
709	6.1954080E-03	2.2372750E-03	0.0000000E+00
710	5.7903460E-03	2.0910000E-03	0.0000000E+00
711	5.4098260E-03	1.9535870E-03	0.0000000E+00
712	5.0525830E-03	1.8245800E-03	0.0000000E+00
713	4.7175120E-03	1.7035800E-03	0.0000000E+00
714	4.4035070E-03	1.5901870E-03	0.0000000E+00
715	4.1094570E-03	1.4840000E-03	0.0000000E+00
716	3.8339130E-03	1.3844960E-03	0.0000000E+00
717	3.5757480E-03	1.2912680E-03	0.0000000E+00
718	3.3343420E-03	1.2040920E-03	0.0000000E+00
719	3.1090750E-03	1.1227440E-03	0.0000000E+00
720	2.8993270E-03	1.0470000E-03	0.0000000E+00
721	2.7043480E-03	9.7658960E-04	0.0000000E+00
722	2.5230200E-03	9.1110880E-04	0.0000000E+00
723	2.3541680E-03	8.5013320E-04	0.0000000E+00
724	2.1966160E-03	7.9323840E-04	0.0000000E+00
725	2.0491900E-03	7.4000000E-04	0.0000000E+00
726	1.9109600E-03	6.9008270E-04	0.0000000E+00
727	1.7814380E-03	6.4331000E-04	0.0000000E+00
728	1.6601100E-03	5.9949600E-04	0.0000000E+00
729	1.5464590E-03	5.5845470E-04	0.0000000E+00
730	1.4399710E-03	5.2000000E-04	0.0000000E+00
731	1.3400420E-03	4.8391360E-04	0.0000000E+00
732	1.2462750E-03	4.5005280E-04	0.0000000E+00
733	1.1584710E-03	4.1834520E-04	0.0000000E+00
734	1.0764300E-03	3.8871840E-04	0.0000000E+00
735	9.9994930E-04	3.6110000E-04	0.0000000E+00
736	9.2873580E-04	3.3538350E-04	0.0000000E+00
737	8.6243320E-04	3.1144040E-04	0.0000000E+00
738	8.0075030E-04	2.8916560E-04	0.0000000E+00
739	7.4339600E-04	2.6845390E-04	0.0000000E+00
740	6.9007860E-04	2.4920000E-04	0.0000000E+00
741	6.4051560E-04	2.3130190E-04	0.0000000E+00
742	5.9450210E-04	2.1468560E-04	0.0000000E+00
743	5.5186460E-04	1.9928840E-04	0.0000000E+00
744	5.1242900E-04	1.8504750E-04	0.0000000E+00
745	4.7602130E-04	1.7190000E-04	0.0000000E+00
746	4.4245360E-04	1.5977810E-04	0.0000000E+00
747	4.1151170E-04	1.4860440E-04	0.0000000E+00
748	3.8298140E-04	1.3830160E-04	0.0000000E+00
749	3.5664910E-04	1.2879250E-04	0.0000000E+00
750	3.3230110E-04	1.2000000E-04	0.0000000E+00
751	3.0975860E-04	1.1185950E-04	0.0000000E+00
752	2.8888710E-04	1.0432240E-04	0.0000000E+00
753	2.6953940E-04	9.7335600E-05	0.0000000E+00
754	2.5156820E-04	9.0845870E-05	0.0000000E+00
755	2.3482610E-04	8.4800000E-05	0.0000000E+00
756	2.1917100E-04	7.9146670E-05	0.0000000E+00
757	2.0452580E-04	7.3858000E-05	0.0000000E+00
758	1.9084050E-04	6.8916000E-05	0.0000000E+00
759	1.7806540E-04	6.4302670E-05	0.0000000E+00
760	1.6615050E-04	6.0000000E-05	0.0000000E+00
761	1.5502360E-04	5.5981870E-05	0.0000000E+00
762	1.4462190E-04	5.2225600E-05	0.0000000E+00
763	1.3490980E-04	4.8718400E-05	0.0000000E+00
764	1.2585200E-04	4.5447470E-05	0.0000000E+00
765	1.1741300E-04	4.2400000E-05	0.0000000E+00
766	1.0955150E-04	3.9561040E-05	0.0000000E+00
767	1.0222450E-04	3.6915120E-05	0.0000000E+00
768	9.5394450E-05	3.4448680E-05	0.0000000E+00
769	8.9023900E-05	3.2148160E-05	0.0000000E+00
770	8.3075270E-05	3.0000000E-05	0.0000000E+00
771	7.7512690E-05	2.7991250E-05	0.0000000E+00
772	7.2313040E-05	2.6113560E-05	0.0000000E+00
773	6.7457780E-05	2.4360240E-05	0.0000000E+00
774	6.2928440E-05	2.2724610E-05	0.0000000E+00
775	5.8706520E-05	2.1200000E-05	0.0000000E+00
776	5.4770280E-05	1.9778550E-05	0.0000000E+00
777	5.1099180E-05	1.8452850E-05	0.0000000E+00
778	4.7676540E-05	1.7216870E-05	0.0000000E+00
779	4.4485670E-05	1.6064590E-05	0.0000000E+00
780	4.1509940E-05	1.4990000E-05	0.0000000E+00
